Index,Difficulty Level,Words,Description,WOC_2021,SOW_2021,WOC_2020,SOW_2020
4470,TWO,chestnut,wood of any of various chestnut trees of the genus Castanea,0,0,1,1
4471,TWO,generation,all the people living at the same time or of approximately the same age,0,0,1,1
4472,TWO,vortices,the shape of something rotating rapidly,0,0,1,1
4473,TWO,multiplication,the act of producing offspring or multiplying by such production,0,0,1,1
4474,TWO,squawk,the noise of squawking,0,0,1,1
4475,TWO,charred,burn to charcoal,0,0,1,1
4476,TWO,minivan,a small box-shaped passenger van; usually has removable seats; used as a family car,0,0,1,1
4477,TWO,coverage,the total amount and type of insurance carried,0,0,1,1
4478,TWO,turbulent,characterized by unrest or disorder or insubordination,0,0,1,1
4479,TWO,middle,an area that is approximately central within some larger region,0,0,1,1
4480,TWO,Sheetrock,a kind of plasterboard,0,0,1,1
4481,TWO,Pakistan,a Muslim republic that occupies the heartland of ancient south Asian civilization in the Indus River valley; formerly part of India; achieved independence from the United Kingdom in 1947,0,0,1,1
4482,TWO,plaid,a cloth having a crisscross design,0,0,1,1
4483,TWO,deters,try to prevent; show opposition to,0,0,1,1
4484,TWO,obstacles,something immaterial that stands in the way and must be circumvented or surmounted,0,0,1,1
4485,TWO,reasonable,showing reason or sound judgment,0,0,1,1
4486,TWO,trowel,a small hand tool with a handle and flat metal blade; used for scooping or spreading plaster or similar materials,0,0,1,1
4487,TWO,pressure,the force applied to a unit area of surface; measured in pascals (SI unit) or in dynes (cgs unit),0,0,1,1
4488,TWO,tissue,part of an organism consisting of an aggregate of cells having a similar structure and function,0,0,1,1
4489,TWO,Nepal,a small landlocked Asian country high in the Himalayas between India and China,0,0,1,1
4490,TWO,continental,of or pertaining to or typical of Europe,0,0,1,1
4491,TWO,closet,a small room (or recess) or cabinet used for storage space,0,0,1,1
4492,TWO,nervous,easily agitated,0,0,1,1
4493,TWO,surmised,infer from incomplete evidence,0,0,1,1
4494,TWO,scoundrel,a wicked or evil person; someone who does evil deliberately,0,0,1,1
4495,TWO,disinfectant,an agent (as heat or radiation or a chemical) that destroys microorganisms that might carry disease,0,0,1,1
4496,TWO,deportment,(behavioral attributes) the way a person behaves toward other people,0,0,1,1
4497,TWO,investigation,an inquiry into unfamiliar or questionable activities,0,0,1,1
4498,TWO,spirit,the vital principle or animating force within living things,0,0,1,1
4499,TWO,teak,hard strong durable yellowish-brown wood of teak trees; resistant to insects and to warping; used for furniture and in shipbuilding,0,0,1,1
4500,TWO,amino,the radical -NH2,0,0,1,1
4501,TWO,campaign,a race between candidates for elective office,0,0,1,1
4502,TWO,exhibits,an object or statement produced before a court of law and referred to while giving evidence,0,0,1,1
4503,TWO,accident,an unfortunate mishap; especially one causing damage or injury,0,0,1,1
4504,TWO,equator,an imaginary line around the Earth forming the great circle that is equidistant from the north and south poles,0,0,1,1
4505,TWO,transit,"a surveying instrument for measuring horizontal and vertical angles, consisting of a small telescope mounted on a tripod",0,0,1,1
4506,TWO,menthol,"a crystalline compound that has the cool and minty taste and odor that occurs naturally in peppermint oil; used as a flavoring and in medicine to relieve itching, pain, and nasal congestion",0,0,1,1
4507,TWO,starvation,a state of extreme hunger resulting from lack of essential nutrients over a prolonged period,0,0,1,1
4508,TWO,agricultural,relating to or used in or promoting agriculture or farming,0,0,1,1
4509,TWO,discussion,an extended communication (often interactive) dealing with some particular topic,0,0,1,1
4510,TWO,evidence,your basis for belief or disbelief; knowledge on which to base belief,0,0,1,1
4511,TWO,cannonade,intense and continuous artillery fire,0,0,1,1
4512,TWO,Tabasco,a Mexican state on the Gulf of Campeche,0,0,1,1
4513,TWO,gamma,the 3rd letter of the Greek alphabet,0,0,1,1
4514,TWO,momentous,of very great significance,0,0,1,1
4515,TWO,confused,mistake one thing for another,0,0,1,1
4516,TWO,solar,relating to or derived from the sun or utilizing the energies of the sun,0,0,1,1
4517,TWO,appetite,a feeling of craving something; ; - Granville Hicks,0,0,1,1
4518,TWO,obvious,easily perceived by the senses or grasped by the mind,0,0,1,1
4519,TWO,spleen,a large dark-red oval organ on the left side of the body between the stomach and the diaphragm; produces cells involved in immune responses,0,0,1,1
4520,TWO,disturbance,"activity that is a malfunction, intrusion, or interruption",0,0,1,1
4521,TWO,microwave,"a short electromagnetic wave (longer than infrared but shorter than radio waves); used for radar and microwave ovens and for transmitting telephone, facsimile, video and data",0,0,1,1
4522,TWO,explore,inquire into,0,0,1,1
4523,TWO,distance,the property created by the space between two objects or points,0,0,1,1
4524,TWO,tarry,be about,0,0,1,1
4525,TWO,mutate,undergo mutation,0,0,1,1
4526,TWO,confection,a food rich in sugar,0,0,1,1
4527,TWO,fault,a wrong action attributable to bad judgment or ignorance or inattention,0,0,1,1
4528,TWO,entity,that which is perceived or known or inferred to have its own distinct existence (living or nonliving),0,0,1,1
4529,TWO,commonplace,a trite or obvious remark,0,0,1,1
4530,TWO,autographs,something written by one's own hand,0,0,1,1
4531,TWO,colonists,a person who settles in a new colony or moves into new country,0,0,1,1
4532,TWO,archives,collection of records especially about an institution,0,0,1,1
4533,TWO,gingerbread,cake flavored with ginger,0,0,1,1
4534,TWO,withers,the highest part of the back at the base of the neck of various animals especially draft animals,0,0,1,1
4535,TWO,prudence,discretion in practical affairs,0,0,1,1
4536,TWO,commotion,a disorderly outburst or tumult,0,0,1,1
4537,TWO,hunky-dory,being satisfactory or in satisfactory condition,0,0,1,1
4538,TWO,petite,a garment size for short or slender women,0,0,1,1
4539,TWO,assembly,a group of machine parts that fit together to form a self-contained unit,0,0,1,1
4540,TWO,vacancy,being unoccupied,0,0,1,1
4541,TWO,dispute,a disagreement or argument about something important,0,0,1,1
4542,TWO,station,a facility equipped with special equipment and personnel for a particular purpose,0,0,1,1
4543,TWO,sheriff,the principal law-enforcement officer in a county,0,0,1,1
4544,TWO,beatboxing,Undefined,0,0,1,1
4545,TWO,episode,a happening that is distinctive in a series of related events,0,0,1,1
4546,TWO,gesticulate,"show, express or direct through movement",0,0,1,0
4547,TWO,dovecote,a birdhouse for pigeons,0,0,1,0
4548,TWO,cardiopathy,a disease of the heart,0,0,1,0
4549,TWO,vanity,feelings of excessive pride,0,0,1,0
4550,TWO,rhubarb,long pinkish sour leafstalks usually eaten cooked and sweetened,0,0,1,0
4551,TWO,nymphal,Undefined,0,0,1,0
4552,TWO,neutron,an elementary particle with 0 charge and mass about equal to a proton; enters into the structure of the atomic nucleus,0,0,1,0
4553,TWO,grammarian,a linguist who specializes in the study of grammar and syntax,0,0,1,0
4554,TWO,epigram,a witty saying,0,0,1,0
4555,TWO,empirical,derived from experiment and observation rather than theory,0,0,1,0
4556,TWO,marmoset,small soft-furred South American and Central American monkey with claws instead of nails,0,0,1,0
4557,TWO,havoc,violent and needless disturbance,0,0,1,0
4558,TWO,panache,distinctive and stylish elegance,0,0,1,0
4559,TWO,figurative,(used of the meanings of words or text) not literal; using figures of speech,0,0,1,0
4560,TWO,lucrative,producing a sizeable profit,0,0,1,0
4561,TWO,malacology,the branch of zoology that studies the structure and behavior of mollusks,0,0,1,0
4562,TWO,bardolatry,the idolization of William Shakespeare,0,0,1,0
4563,TWO,saskatoon,a city in central Saskatchewan; the largest city in the province,0,0,1,0
4564,TWO,scrimshaw,"a carving (or engraving) on whalebone, whale ivory, walrus tusk, etc., usually by American whalers",0,0,1,0
4565,TWO,enmity,a state of deep-seated ill-will,0,0,1,0
4566,TWO,pterodactyl,extinct flying reptile,0,0,1,0
4567,TWO,undulating,stir up (water) so as to form ripples,0,0,1,0
4568,TWO,inculcate,teach and impress by frequent repetitions or admonitions,0,0,1,0
4569,TWO,circumscribe,draw a line around,0,0,1,0
4570,TWO,nimbostratus,Undefined,0,0,1,0
4571,TWO,ensemble,a group of musicians playing or singing together,0,0,1,0
4572,TWO,vertebral,of or relating to or constituting vertebrae,0,0,1,0
4573,TWO,bassoon,a double-reed instrument; the tenor of the oboe family,0,0,1,0
4574,TWO,racial,of or related to genetically distinguished groups of people,0,0,1,0
4575,TWO,preamble,a preliminary introduction to a statute or constitution (usually explaining its purpose),0,0,1,0
4576,TWO,acrimony,a rough and bitter manner,0,0,1,0
4577,TWO,feasibility,the quality of being doable,0,0,1,0
4578,TWO,certitude,total certainty or greater certainty than circumstances warrant,0,0,1,0
4579,TWO,jurisdiction,(law) the right and power to interpret and apply the law,0,0,1,0
4580,TWO,mimeograph,a rotary duplicator that uses a stencil through which ink is pressed (trade mark Roneo),0,0,1,0
4581,TWO,mycology,the branch of botany that studies fungi and fungus-caused diseases,0,0,1,0
4582,TWO,territory,a region marked off for administrative or other purposes,0,0,1,0
4583,TWO,antelope,graceful Old World ruminant with long legs and horns directed upward and backward; includes gazelles; springboks; impalas; addax; gerenuks; blackbucks; dik-diks,0,0,1,0
4584,TWO,ultimatum,a final peremptory demand,0,0,1,0
4585,TWO,mansard,a hip roof having two slopes on each side,0,0,1,0
4586,TWO,ambidexterity,the property of being equally skillful with each hand,0,0,1,0
4587,TWO,Stilton,English blue cheese,0,0,1,0
4588,TWO,mortgage,a conditional conveyance of property as security for the repayment of a loan,0,0,1,0
4589,TWO,barracks,a building or group of buildings used to house military personnel,0,0,1,0
4590,TWO,exhaust,gases ejected from an engine as waste products,0,0,1,0
4591,TWO,rendition,a performance of a musical composition or a dramatic role etc.,0,0,1,0
4592,TWO,baroque,"the historic period from about 1600 until 1750 when the baroque style of art, architecture, and music flourished in Europe",0,0,1,0
4593,TWO,calories,a unit of heat equal to the amount of heat required to raise the temperature of one kilogram of water by one degree at one atmosphere pressure; used by nutritionists to characterize the energy-producing potential in food,0,0,1,0
4594,TWO,gonzo,conspicuously or grossly unconventional or unusual,0,0,1,0
4595,TWO,sortition,making a chance decision by using lots (straws or pebbles etc.) that are thrown or drawn,0,0,1,0
4596,TWO,strengthen,make strong or stronger,0,0,1,0
4597,TWO,ballistic,relating to or characteristic of the motion of objects moving under their own momentum and the force of gravity,0,0,1,0
4598,TWO,ostracism,the state of being banished or ostracized (excluded from society by general consent),0,0,1,0
4599,TWO,nattily,in a natty manner; with smartness,0,0,1,0
4600,TWO,hasten,act or move at high speed,0,0,1,0
4601,TWO,tincture,a substances that colors metals,0,0,1,0
4602,TWO,bossa nova,Undefined,0,0,1,0
4603,TWO,gosling,young goose,0,0,1,0
4604,TWO,rationale,(law) an explanation of the fundamental reasons (especially an explanation of the working of some device in terms of laws of nature),0,0,1,0
4605,TWO,optometry,the practice of an optometrist,0,0,1,0
4606,TWO,betrothal,a mutual promise to marry,0,0,1,0
4607,TWO,niche,a position particularly well suited to the person who occupies it,0,0,1,0
4608,TWO,laminate,a sheet of material made by bonding two or more sheets or layers,0,0,1,0
4609,TWO,paragon,an ideal instance; a perfect embodiment of a concept,0,0,1,0
4610,TWO,laborious,characterized by effort to the point of exhaustion; especially physical effort,0,0,1,0
4611,TWO,foliage,the main organ of photosynthesis and transpiration in higher plants,0,0,1,0
4612,TWO,sententious,abounding in or given to pompous or aphoristic moralizing; - Kathleen Barnes,0,0,1,0
4613,TWO,tribunal,an assembly (including one or more judges) to conduct judicial business,0,0,1,0
4614,TWO,apostate,a disloyal person who betrays or deserts his cause or religion or political party or friend etc.,0,0,1,0
4615,TWO,brazenness,behavior marked by a bold defiance of the proprieties and lack of shame,0,0,1,0
4616,TWO,zealous,marked by active interest and enthusiasm,0,0,1,0
4617,TWO,analogize,make an analogy,0,0,1,0
4618,TWO,concomitant,an event or situation that happens at the same time as or in connection with another,0,0,1,0
4619,TWO,plundered,take illegally; of intellectual property,0,0,1,0
4620,TWO,beautician,someone who works in a beauty parlor,0,0,1,0
4621,TWO,portcullis,gate consisting of an iron or wooden grating that hangs in the entry to a castle or fortified town; can be lowered to prevent passage,0,0,1,0
4622,TWO,guineas,a former British gold coin worth 21 shillings,0,0,1,0
4623,TWO,sundry,consisting of a haphazard assortment of different kinds; ; ; ; ; ; - I.A.Richards,0,0,1,0
4624,TWO,multitude,a large indefinite number,0,0,1,0
4625,TWO,covetous,showing extreme cupidity; painfully desirous of another's advantages,0,0,1,0
4626,TWO,urbanely,in an urbane manner,0,0,1,0
4627,TWO,conglomerate,a composite rock made up of particles of varying size,0,0,1,0
4628,TWO,salutary,tending to promote physical well-being; beneficial to health,0,0,1,0
4629,TWO,enthalpy,(thermodynamics) a thermodynamic quantity equal to the internal energy of a system plus the product of its volume and pressure,0,0,1,0
4630,TWO,flippancy,inappropriate levity,0,0,1,0
4631,TWO,lanai,an island of central Hawaii; a pineapple-growing area,0,0,1,0
4632,TWO,baklava,rich Middle Eastern cake made of thin layers of flaky pastry filled with nuts and honey,0,0,1,0
4633,TWO,indubitable,too obvious to be doubted,0,0,1,0
4634,TWO,Beefalo,hardy breed of cattle resulting from crossing domestic cattle with the American buffalo; yields leaner beef than conventional breeds,0,0,1,0
